gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,0,0,-0.9559778674420595,1,1,0.31640595707986285,-0.7002302337216603,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,-0.5896262538947137,1,1,0.6482496552477268,-0.3766446422293742,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,0.7943687306174818,1,1,0.6814340250645132,0.8944276608509082,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1,1,1,0,-0.9559778674420595,1,0,-1.508734382843389,-0.9298574580777873,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
1,0,0,0,1.4863662228735797,1,1,-1.508734382843389,-0.3748884110679507,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0,0,0,-1.2816237461508113,1,0,-0.48001891852301065,-0.9882521441951198,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,0.020959768684196134,1,1,-1.342812533759457,-0.6853022688495602,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,0,0,0,-0.6710377235719016,1,1,-1.4755500130266026,-0.8653159628954724,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
0,0,1,0,1.3235432835192036,1,1,-0.31409706943907867,0.6024542302642457,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,-1.2409180113122174,1,0,-1.4755500130266026,-0.9952770688408139,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,1,0,0,-0.7931549280876836,1,1,1.0464620930491635,-0.467968662623398,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,1,0,1.4863662228735797,1,0,1.3451214214002412,2.1685733684636816,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,1,0,-0.9559778674420595,1,1,0.48232780616379484,-0.6848632110592043,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,0.18378270803857208,1,0,0.25003721744629004,0.1568105730530241,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1
1,0,1,0,0.18378270803857208,1,1,-0.31409706943907867,-0.11891771929047068,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,0.8757802002946699,1,1,0.48232780616379484,0.9049650478194493,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0,1,0.1023712383613841,1,0,-0.48001891852301065,-0.2835643906739269,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,-0.9966836022806536,1,0,-1.508734382843389,-0.9360042671427696,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
0,0,0,0,0.8757802002946699,1,1,-1.4755500130266026,-0.5557802206945747,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,1,0,0,-0.6710377235719016,1,1,0.31640595707986285,-0.456553160074145,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.8745663977648716,1,0,-0.015437741088001118,-0.7041817538348633,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0
1,0,1,1,0.06166550352279012,0,0,-1.1437063148587385,-0.5983688263590953,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,-0.9559778674420595,1,0,-0.679125137423729,-0.8209711260695282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,1.6084834273893616,1,0,-1.3096281639426706,-0.19838717934488556,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,0,0,0,-0.6303319887333076,1,0,-0.44683454870622424,-0.6150530223926188,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,0,-1.2409180113122174,1,0,-0.679125137423729,-0.9614696189834109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.346605647392948,1,1,0.8141715043316587,0.590160612134281,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0.18378270803857208,1,1,-0.015437741088001118,0.019385484671632588,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,1,0,0,0.6722515261016999,1,1,0.8141715043316587,0.8720357135427581,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
0,0,1,0,0.8350744654560759,1,0,0.31640595707986285,0.672703476721187,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
0,0,1,1,-1.2409180113122174,0,0,-1.176890684675525,-0.990886490937255,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,0,0.8757802002946699,1,1,0.48232780616379484,0.9084775101422964,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,-1.2816237461508113,1,0,-0.5132032883397971,-0.9886912019854757,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,-0.22327464034736777,1,0,-1.4755500130266026,-0.7678451334364663,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,0,0,0,-0.8338606629262776,1,0,-1.4755500130266026,-0.8934156614782489,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,1,1,0,-0.8745663977648716,1,1,0.18366847781271725,-0.6440308365561072,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,-0.30468611002455576,0,0,-0.9777844657748066,-0.6396402586525484,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,0,0,0,-1.2002122764736234,1,1,-1.508734382843389,-0.979910046178358,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1,0,0,0,-1.2409180113122174,1,1,0.5155121759805812,-0.930735573658499,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,1,-0.7931549280876836,1,0,-1.508734382843389,-0.8938547192686048,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,1,1,0,-0.30468611002455576,1,1,1.1128308326827363,0.09358625124177687,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,-0.9152721326034655,1,1,0.5155121759805812,-0.6642274949124778,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1.4049547531963917,1,0,1.4778589006673868,2.208966685176423,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0
0,0,1,1,1.6084834273893616,1,0,0.8473558741484452,1.910407387734422,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0,0,0,-0.9559778674420595,1,0,-1.4755500130266026,-0.9057092796082137,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1,1,0,0,0.7129572609402939,1,1,0.18366847781271725,0.5063005741763072,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,0,-0.6710377235719016,1,1,1.1791995723163091,-0.3366903833069888,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,-0.8338606629262776,1,1,0.6814340250645132,-0.5803674569545041,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,0,0,0,-0.9559778674420595,1,1,0.34959032689664926,-0.7322814524176398,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,0.1023712383613841,1,0,-1.508734382843389,-0.7129629096419808,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,1,1,-0.5082147842175256,1,0,0.3827746967134356,-0.31298126262777115,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
1,0,1,0,-0.7931549280876836,0,1,-0.3472814392558651,-0.7002302337216603,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
1,0,1,1,-0.9559778674420595,1,0,1.2787526817666683,-0.5843189770677071,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
1,0,1,1,1.3235432835192036,1,0,-1.508734382843389,-0.4429423685731126,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,0,0.346605647392948,1,1,-1.342812533759457,-0.5878314393905542,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,1,0,1.0386031396490458,1,1,1.245568311949882,1.5736500625314598,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1,0,0,0,-0.8338606629262776,1,0,0.31640595707986285,-0.6471042410885983,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
0,0,1,1,-0.4675090493789317,1,1,-0.679125137423729,-0.6036375198433659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-1.2816237461508113,1,1,0.5155121759805812,-0.9750804104844433,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,-1.2816237461508113,1,1,-1.4755500130266026,-1.0014238779057962,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,0,0,-0.7931549280876836,1,0,-1.4755500130266026,-0.8925375458975372,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,0,0,0,-1.2816237461508113,1,1,-0.679125137423729,-0.990886490937255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,-0.8745663977648716,1,1,0.01774662872878528,-0.6927662512856102,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,1,1,1.3642490183577978,1,1,1.2787526817666683,2.076810290279302,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
0,0,1,0,1.0386031396490458,1,1,1.5110432704841732,1.8550861061495807,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0
1,0,0,1,-1.2816237461508113,1,1,0.8473558741484452,-0.9706898325808844,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,1,1,-0.06045170099299184,1,0,-1.4423656432098162,-0.7041817538348633,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,0,-1.2816237461508113,1,0,-1.508734382843389,-1.0018629356961521,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,1,1,-0.7117434584104956,1,0,-1.4755500130266026,-0.885512621251843,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,1,1,-1.0780950719578415,1,1,-0.5463876581565834,-0.8798048699772165,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,0,1.2421318138420157,1,0,-1.3096281639426706,-0.3257139385480917,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,1,1,1,1.5677776925507676,1,0,0.15048410799593087,1.177180877840097,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1,0,0,0,-1.2816237461508113,1,1,-0.6459407676069426,-0.9904474331468992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,-0.6303319887333076,1,1,0.18366847781271725,-0.4771888762208715,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,-1.2002122764736234,1,0,-0.6459407676069426,-0.9482978852727344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,-1.2816237461508113,1,1,-1.4755500130266026,-1.0014238779057962,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,0,1,1.2014260790034217,1,1,-1.342812533759457,-0.3898163759400507,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,0,0.8350744654560759,1,0,1.1460152024995227,1.3712444211773975,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1
0,0,1,1,-0.6710377235719016,1,0,0.28322158726307645,-0.4855309742376333,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1.6084834273893616,0,1,-0.015437741088001118,0.9857516812449318,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0,0,0,-0.9152721326034655,0,0,-0.9446000959580202,-0.8459974201198135,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,1,1,-0.5489205190561197,1,0,-1.4755500130266026,-0.8402896688451871,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,1,1,0.1023712383613841,1,1,-1.508734382843389,-0.6857413266399162,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,1,0,0,-0.7931549280876836,1,1,1.013277723232377,-0.44382048415382436,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,1,0,0,-1.2409180113122174,0,0,-1.342812533759457,-0.9922036643083227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,-0.7117434584104956,1,0,0.8141715043316587,-0.4446985997345361,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,1,0,-0.9152721326034655,1,1,-1.4755500130266026,-0.8995624705432314,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,1,0,-0.8338606629262776,1,0,-0.6459407676069426,-0.7884808495831929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,-0.06045170099299184,1,1,0.8473558741484452,0.23452380194601544,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1,1,1,0,0.46872285190873,1,0,0.7809871345148723,0.7073890421593019,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
0,0,0,0,-0.5896262538947137,1,1,0.6814340250645132,-0.328348285290227,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,1,1,0.428017117070136,1,0,0.34959032689664926,0.41848901610513056,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
0,0,0,0,-0.7117434584104956,1,1,1.2123839421330955,-0.37049783316439183,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,1,0,-0.7117434584104956,1,0,0.34959032689664926,-0.5210946552564598,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,-1.2816237461508113,0,1,-1.342812533759457,-0.9996676467443727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,0.5094285867473239,1,1,-1.3096281639426706,-0.47631076064015976,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
1,0,1,0,0.590840056424512,1,0,-1.508734382843389,-0.5830018036966393,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,0,0,0,-0.1418631706701798,1,1,-0.2145439599887195,-0.26556302126933573,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
0,0,1,1,0.631545791263106,1,0,0.48232780616379484,0.6889486149643548,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0
0,0,0,0,-0.9966836022806536,1,0,-1.4755500130266026,-0.9482978852727344,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,0,1,1,1.2014260790034217,1,1,1.3451214214002412,1.8379628523257012,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,0,1,1.3642490183577978,1,1,-1.3096281639426706,-0.27566135044752105,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,0,0,0,-1.2002122764736234,1,0,-1.4755500130266026,-0.9825443929204932,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,-0.019745966154397852,1,1,1.4778589006673868,0.5739154738911133,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0
1,1,0,0,-0.6710377235719016,0,1,-0.8450469865076611,-0.7120847940612691,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0.30589991255435406,1,1,1.3451214214002412,0.8931104874798405,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
0,0,0,0,-0.9966836022806536,1,0,-1.4755500130266026,-0.9338089781909902,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,1,1,-1.1595065416350294,1,1,-0.2145439599887195,-0.911856088673196,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,1,1,1.5270719577121736,1,1,0.48232780616379484,1.5060351628166537,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
1,0,0,1,-1.2816237461508113,0,1,-1.3096281639426706,-0.9992285889540168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,1.4456604880349857,1,1,1.411490161033814,2.203697991692152,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
1,0,1,1,0.46872285190873,0,1,-0.3472814392558651,0.007091866541667852,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0
0,0,0,0,-1.0373893371192475,1,0,-0.08180648072157391,-0.8266788773441547,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0,1,0,0,1.5677776925507676,1,0,0.8141715043316587,1.7527856409966602,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
1,0,0,0,0.428017117070136,1,1,0.415959066530222,0.4672244308346336,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,-0.7931549280876836,1,1,1.3119370515834547,-0.4398689640406214,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0
1,0,1,1,1.4049547531963917,1,0,-1.342812533759457,-0.29893141333638285,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,0,0,1,-1.2816237461508113,1,0,-1.508734382843389,-1.0018629356961521,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,1,1,0.5501343215859179,1,1,-1.4755500130266026,-0.6392012008621925,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,0,1,1,1.3642490183577978,1,1,1.245568311949882,1.8941622494912544,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0
1,0,1,1,0.30589991255435406,1,1,0.31640595707986285,0.31355420421007446,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,1,1,1.4049547531963917,1,1,0.9800933534155908,1.7738604149337425,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
0,0,1,1,0.1023712383613841,1,1,-1.3096281639426706,-0.6229560626190248,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
1,0,1,1,0.26519417771576004,1,0,0.5155121759805812,0.386876855199507,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
1,0,0,0,-1.2816237461508113,1,0,0.18366847781271725,-0.9794709883880021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,1.2421318138420157,1,1,-1.508734382843389,-0.4934340144640392,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,0,0,1,-1.2816237461508113,1,0,-0.5463876581565834,-0.9891302597758315,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-1.2816237461508113,1,1,0.6814340250645132,-0.9728851215326638,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,-0.9152721326034655,1,0,-1.4755500130266026,-0.9289793424970755,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,-1.2816237461508113,1,1,0.31640595707986285,-0.9777147572265785,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,1.2828375486806096,1,1,0.913724613782018,1.6153605526152686,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
0,0,0,0,-0.6710377235719016,1,0,-1.4755500130266026,-0.870584656379743,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,0,1,0,1.5677776925507676,1,1,0.5155121759805812,1.4757401752820978,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,0,1,-0.9152721326034655,1,0,1.013277723232377,-0.6018812886819424,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,1,1,0,-0.38609757970174374,1,1,1.3119370515834547,-0.051302819575664634,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,-1.2816237461508113,1,1,0.6814340250645132,-0.9728851215326638,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0,-0.2639803751859618,1,1,-0.44683454870622424,-0.44162519520204496,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,0,0.8757802002946699,1,0,0.6482496552477268,0.9585300982428672,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
0,0,0,0,-1.0373893371192475,1,1,0.48232780616379484,-0.7450141283379603,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,-1.1188008067964355,1,1,-1.508734382843389,-0.9724460637423079,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,1,1,0.14307697319997809,1,1,1.07964646286595,0.5076177475473749,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,-0.9152721326034655,1,0,0.7146183948812996,-0.6457870677175307,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,1,0,-1.2002122764736234,1,1,-1.3759969035762434,-0.9711288903712403,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,1,0,-1.1188008067964355,1,0,0.08411536836235807,-0.8565348070883547,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
1,1,1,0,0.7536629957788878,1,1,0.9469089835988044,1.0753194704775322,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,-0.8338606629262776,1,0,-1.508734382843389,-0.9021968172853666,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,0.020959768684196134,1,1,0.48232780616379484,0.16822607560227704,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0,0,0,0,-0.10115743583158582,1,1,-0.5463876581565834,-0.33581226772627704,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,1.5677776925507676,1,1,1.676965119568105,2.5365037967819117,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,1,0,0,-1.2816237461508113,1,1,0.15048410799593087,-0.979910046178358,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,-1.2409180113122174,1,0,0.18366847781271725,-0.945663538530599,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,-0.7931549280876836,1,0,-1.508734382843389,-0.9035139906564342,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,0,1,1,-0.5896262538947137,1,1,0.6814340250645132,-0.3072735113531446,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0,1,1,0,1.3642490183577978,0,0,-0.6459407676069426,0.318822897694345,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
0,0,1,0,1.4049547531963917,1,1,-1.3096281639426706,-0.24931788302616803,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,0,0,0,-0.9966836022806536,0,1,-1.3096281639426706,-0.9285402847067196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,1,-1.2002122764736234,1,1,0.5155121759805812,-0.9004405861239431,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,1,0.18378270803857208,1,1,-1.342812533759457,-0.6321762762164983,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,1,1,0,1.4863662228735797,1,1,1.4778589006673868,2.3415621378638996,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
1,0,1,1,0.7536629957788878,1,1,-1.3759969035762434,-0.47631076064015976,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1,0,0,0,-1.0780950719578415,1,0,-1.5419187526601754,-0.9619086767737668,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,1,0,-0.10115743583158582,1,0,-1.4755500130266026,-0.7524781107740104,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,0,1,1,1.5270719577121736,1,0,-1.342812533759457,-0.23570709152513566,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,0,1,1,1.0793088744876398,1,1,0.7146183948812996,1.2667486670726973,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
1,1,0,0,0.387311382231542,1,1,0.48232780616379484,0.45800421723716006,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-1.2816237461508113,1,0,-1.508734382843389,-1.0018629356961521,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
